2010,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Mgr Util Mkt Svcs,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Administrative Associate II,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Credit/Col Spec,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Planner,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Assistant Director Utl Cust Support Svs,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Marketing Eng,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Mgr Util Mkt Svcs,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Administrative Associate II,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Credit/Col Spec,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Planner,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Assistant Director Utl Cust Support Svs,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Marketing Eng,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Mgr Util Mkt Svcs,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Administrative Associate II,0.5,30894
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Assistant Director Utl Cust Support Svs,0.2,25464
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Marketing Eng,0.1,9079
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Marketing Eng,0.25,22698
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Marketing Eng,0.4,36316
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Mgr Util Mkt Svcs,0.2,21355
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Planner,0.15,13182
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0.6,43740
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0.75,54675
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0.3,21870
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Acct Rep,0.5,39250
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Util Credit/Col Spec,0.5,33238
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0.4,39354
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0.4,39354
2013,Enterprise Funds,Electric Fund,Utilities,Demand Side Mgmt,Utility Key Account Rep - S,0.1,9838
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Supervising Electric Project Engineer,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Mgr - Electric,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Administrative Associate II,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Underground Inspector - Lead,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Supervising Electric Project Engineer,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Mgr - Electric,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Administrative Associate II,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Underground Inspector - Lead,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Supervising Electric Project Engineer,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Mgr - Electric,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Administrative Associate II,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Underground Inspector - Lead,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Supervising Electric Project Engineer,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Mgr - Electric,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Administrative Associate II,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Underground Inspector - Lead,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Administrative Associate II,1,61787
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0.25,25624
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Business Analyst,0.25,25624
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0.2,20061
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Project Engineer,0.1,11070
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Electric Underground Inspector - Lead,0.05,4163
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Mgr - Electric,0.55,70027
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0.15,9688
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0.3,19375
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Engr Tech III,0.4,25834
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0.2,19192
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Power Engr,0.4,38383
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0.15,16405
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0.15,16405
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Sr. Electric Project Engineer,0.1,10937
2013,Enterprise Funds,Electric Fund,Utilities,Engineering (Operating),Supervising Electric Project Engineer,0.15,14464
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr Util Field Svc Rep,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Fld Svcs Rep,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Engr Tech III,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Power Engr,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Compliance Manager,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl-L,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech-L,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,OH UG Troubleman,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Project Mgr,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Supervisor,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate I,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Mgr Electric Oprns,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Tree Maint Person,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Utility Proj,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate II,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr. Electric Project Engineer,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Locator,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Syst Oper,0,0
2009,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr Util Field Svc Rep,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Fld Svcs Rep,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Engr Tech III,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Power Engr,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Compliance Manager,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl-L,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech-L,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,OH UG Troubleman,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Project Mgr,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Supervisor,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate I,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Mgr Electric Oprns,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Tree Maint Person,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Utility Proj,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate II,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr. Electric Project Engineer,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Locator,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Syst Oper,0,0
2010,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr Util Field Svc Rep,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Fld Svcs Rep,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Engr Tech III,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Power Engr,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Compliance Manager,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl-L,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech-L,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,OH UG Troubleman,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Project Mgr,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Supervisor,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate I,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Mgr Electric Oprns,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Tree Maint Person,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Utility Proj,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate II,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr. Electric Project Engineer,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Locator,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Syst Oper,0,0
2011,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr Util Field Svc Rep,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Fld Svcs Rep,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Engr Tech III,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Power Engr,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Compliance Manager,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl-L,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Comp Tech-L,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,OH UG Troubleman,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Project Mgr,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Utilities Supervisor,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate I,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Mgr Electric Oprns,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Tree Maint Person,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Utility Proj,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate II,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Sr. Electric Project Engineer,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Locator,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Util Syst Oper,0,0
2012,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate I,1,56859
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Administrative Associate II,1,61787
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0.4,55727
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Assistant Director Utilities Operations,0.2,27864
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0.3,28785
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Util Saf & Sec,0.25,23988
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Coord Utility Proj,1,91187
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.15,8383
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.1,5589
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.1,5589
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.75,41917
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.2,11178
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.2,11178
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.55,30739
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Asst I,0.35,19561
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.1,6876
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.1,6876
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Elec Undgd Inspec,0.05,3438
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0.1,8326
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0.05,4163
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electric Underground Inspector - Lead,0.05,4163
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.15,11219
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.15,11219
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.15,11219
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.15,11219
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.15,11219
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.45,33658
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.45,33658
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.75,56097
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.75,56097
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.75,56097
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.75,56097
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.3,22439
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.3,22439
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.75,56097
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.5,37398
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.5,37398
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.55,41138
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.55,41138
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.55,41138
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.35,26179
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.35,26179
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician,0.35,26179
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.15,12489
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.15,12489
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.45,37466
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.75,62444
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.3,24977
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.75,62444
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.5,41629
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.6,49955
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Electrician-Lead,0.2,16652
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Engr Tech III,0.1,6458
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0.1,6384
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0.1,6384
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0.2,12767
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0,0
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Heavy Equip Oper,0.2,12767
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.1,8052
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
2013,Enterprise Funds,Electric Fund,Utilities,Operations & Maintenance,Lineper/Cable Spl,0.2,16103
